id,source_file,question,type,answer,raw,option_A,option_B
388,7-判断1（国防法规、三大条令）.docx,388.每天第一次遇见首长或者上级时，应当敬礼，首长、上级应当问好。（ ） 正确答案：错误,判断,错,"388.每天第一次遇见首长或者上级时，应当敬礼，首长、上级应当问好。（ ）
正确答案：错误",对,错
389,7-判断1（国防法规、三大条令）.docx,389.司令部、政治部（处）、后勤部（处）、装备部（处）是部队军事、政治、后勤、装备工作的领导机关。（ ） 正确答案：正确,判断,对,"389.司令部、政治部（处）、后勤部（处）、装备部（处）是部队军事、政治、后勤、装备工作的领导机关。（ ）
正确答案：正确",对,错
390,7-判断1（国防法规、三大条令）.docx,390.军民关系是军队内部关系的基础。（ ） 正确答案：错误,判断,错,"390.军民关系是军队内部关系的基础。（ ）
正确答案：错误",对,错
391,7-判断1（国防法规、三大条令）.docx,391.首长有权对部属下达命令。命令通常按级下达，情况紧急时，也可以越级下达。（ ） 正确答案：正确,判断,对,"391.首长有权对部属下达命令。命令通常按级下达，情况紧急时，也可以越级下达。（ ）
正确答案：正确",对,错
392,7-判断1（国防法规、三大条令）.docx,392.越级下达命令时，下达命令的首长 ，可以不将所下达的命令通知受令者的直接首长。（ ） 正确答案：错误,判断,错,"392.越级下达命令时，下达命令的首长 ，可以不将所下达的命令通知受令者的直接首长。（ ）
正确答案：错误",对,错
393,7-判断1（国防法规、三大条令）.docx,393.部属、下级必须服从上级、首长。（ ） 正确答案：正确,判断,对,"393.部属、下级必须服从上级、首长。（ ）
正确答案：正确",对,错
394,7-判断1（国防法规、三大条令）.docx,394.首长对下级的命令下达后，应当及时检查部属的执行情况，如果情况发生变化，不必及时下达补充命令。（ ） 正确答案：错误,判断,错,"394.首长对下级的命令下达后，应当及时检查部属的执行情况，如果情况发生变化，不必及时下达补充命令。（ ）
正确答案：错误",对,错
395,7-判断1（国防法规、三大条令）.docx,395.中国人民解放军军官、文职干部和士兵，必须按照官兵一致的原则，互相尊重，互相爱护，互相帮助，同心协力地完成任务。（ ） 正确答案：正确,判断,对,"395.中国人民解放军军官、文职干部和士兵，必须按照官兵一致的原则，互相尊重，互相爱护，互相帮助，同心协力地完成任务。（ ）
正确答案：正确",对,错
396,7-判断1（国防法规、三大条令）.docx,396.军人之间通常称职务，或者姓加职务，或者职务加同志。（ ） 正确答案：正确,判断,对,"396.军人之间通常称职务，或者姓加职务，或者职务加同志。（ ）
正确答案：正确",对,错
397,7-判断1（国防法规、三大条令）.docx,397.营门卫兵对出入营门的分队、首长和上级应当敬礼，分队带队指挥员、首长和上级不必还礼。（ ） 正确答案：错误,判断,错,"397.营门卫兵对出入营门的分队、首长和上级应当敬礼，分队带队指挥员、首长和上级不必还礼。（ ）
正确答案：错误",对,错
398,7-判断1（国防法规、三大条令）.docx,398.正在操作兵器和位于射击驾驶位置时，当上级来到时，应当敬礼。（ ） 正确答案：错误,判断,错,"398.正在操作兵器和位于射击驾驶位置时，当上级来到时，应当敬礼。（ ）
正确答案：错误",对,错
399,7-判断1（国防法规、三大条令）.docx,399.在实验室、机房、厨房、病房、诊室等处进行工作时，不必敬礼。（ ） 正确答案：正确,判断,对,"399.在实验室、机房、厨房、病房、诊室等处进行工作时，不必敬礼。（ ）
正确答案：正确",对,错
400,7-判断1（国防法规、三大条令）.docx,400.军人着便服时，只准穿黑、棕色鞋（女军人还可以着浅色凉鞋），鞋跟高度男军人不超过三厘米，女军人不超过四厘米。除工作需要和洗漱外，不得着拖鞋、赤脚和赤脚穿鞋。（ ） 正确答案：正确,判断,对,"400.军人着便服时，只准穿黑、棕色鞋（女军人还可以着浅色凉鞋），鞋跟高度男军人不超过三厘米，女军人不超过四厘米。除工作需要和洗漱外，不得着拖鞋、赤脚和赤脚穿鞋。（ ）
正确答案：正确",对,错
401,7-判断1（国防法规、三大条令）.docx,401.军人非公外出，女军人怀孕期间和给养员外出采购时，应当着便服。 （ ） 正确答案：正确,判断,对,"401.军人非公外出，女军人怀孕期间和给养员外出采购时，应当着便服。 （ ）
正确答案：正确",对,错
402,7-判断1（国防法规、三大条令）.docx,402.中国人民解放军内务条令中的第一百一十三条规定，军人不得参加地方非政府组织的剪彩、庆典等活动。（ ） 正确答案：正确,判断,对,"402.中国人民解放军内务条令中的第一百一十三条规定，军人不得参加地方非政府组织的剪彩、庆典等活动。（ ）
正确答案：正确",对,错
403,7-判断1（国防法规、三大条令）.docx,403.军队单位不得以部队番号、代号从事以营利为目的的活动。（ ） 正确答案：正确,判断,对,"403.军队单位不得以部队番号、代号从事以营利为目的的活动。（ ）
正确答案：正确",对,错
404,7-判断1（国防法规、三大条令）.docx,404.军人不得与社会上的非法组织和非法刊物及有关人员发生联系，不得参与地方大众传媒介开展的交友活动。（ ） 正确答案：正确,判断,对,"404.军人不得与社会上的非法组织和非法刊物及有关人员发生联系，不得参与地方大众传媒介开展的交友活动。（ ）
正确答案：正确",对,错
405,7-判断1（国防法规、三大条令）.docx,405.作风纪律是军队和军人的仪表和风貌，是军队作风纪律和战斗力的表现。（ ） 正确答案：错误,判断,错,"405.作风纪律是军队和军人的仪表和风貌，是军队作风纪律和战斗力的表现。（ ）
正确答案：错误",对,错
406,7-判断1（国防法规、三大条令）.docx,406.部队（分队）在经常进行军容风纪教育的同时，必须建立健全内务卫生检查制度。（ ） 正确答案：错误,判断,错,"406.部队（分队）在经常进行军容风纪教育的同时，必须建立健全内务卫生检查制度。（ ）
正确答案：错误",对,错
407,7-判断1（国防法规、三大条令）.docx,407.军人头发应当整洁。男军人不得留长发、大鬓角和胡须，蓄发(戴假发)不得露于帽外。（ ） 正确答案：正确,判断,对,"407.军人头发应当整洁。男军人不得留长发、大鬓角和胡须，蓄发(戴假发)不得露于帽外。（ ）
正确答案：正确",对,错
408,7-判断1（国防法规、三大条令）.docx,408.军人着军服时，应当按照规定佩带国家和军队统一颁发的勋章、奖章、证章、纪念章等，不得佩带其他徽章。（ ） 正确答案：正确,判断,对,"408.军人着军服时，应当按照规定佩带国家和军队统一颁发的勋章、奖章、证章、纪念章等，不得佩带其他徽章。（ ）
正确答案：正确",对,错
409,7-判断1（国防法规、三大条令）.docx,409.军人外出，必须遵守公共秩序和交通规则，遵守社会公德，自觉维护军队的声誉。（ ） 正确答案：正确,判断,对,"409.军人外出，必须遵守公共秩序和交通规则，遵守社会公德，自觉维护军队的声誉。（ ）
正确答案：正确",对,错
410,7-判断1（国防法规、三大条令）.docx,410.军人不得酗酒、赌博和打架斗殴，不得参加宗教、迷信活动。（ ） 正确答案：正确,判断,对,"410.军人不得酗酒、赌博和打架斗殴，不得参加宗教、迷信活动。（ ）
正确答案：正确",对,错
411,7-判断1（国防法规、三大条令）.docx,411.军人不得到地方的酒吧、网吧、发廊、按摩室、桑拿浴室、录像厅、歌舞厅和电子游艺厅等场所消费娱乐。（ ） 正确答案：正确,判断,对,"411.军人不得到地方的酒吧、网吧、发廊、按摩室、桑拿浴室、录像厅、歌舞厅和电子游艺厅等场所消费娱乐。（ ）
正确答案：正确",对,错
412,7-判断1（国防法规、三大条令）.docx,412.军人不得围观和参与社会游行、示威、静坐等活动，不得传抄、张贴、私藏非法印刷品，不得组织和参与集体上访。（ ） 正确答案：正确,判断,对,"412.军人不得围观和参与社会游行、示威、静坐等活动，不得传抄、张贴、私藏非法印刷品，不得组织和参与集体上访。（ ）
正确答案：正确",对,错
413,7-判断1（国防法规、三大条令）.docx,413.军人不得购买、传看渲染色情、暴力、迷信和低级庸俗的书刊和音像制品。（  ） 正确答案：正确,判断,对,"413.军人不得购买、传看渲染色情、暴力、迷信和低级庸俗的书刊和音像制品。（  ）
正确答案：正确",对,错
414,7-判断1（国防法规、三大条令）.docx,414.文艺工作者扮演我军官兵时，必须严格执行军容风纪的规定，维护军队和军人形象。（ ） 正确答案：正确,判断,对,"414.文艺工作者扮演我军官兵时，必须严格执行军容风纪的规定，维护军队和军人形象。（ ）
正确答案：正确",对,错
415,7-判断1（国防法规、三大条令）.docx,415.文艺工作者扮演我军官兵时，可以不必执行军容风纪的规定，视剧本情节而定。（ ） 正确答案：错误,判断,错,"415.文艺工作者扮演我军官兵时，可以不必执行军容风纪的规定，视剧本情节而定。（ ）
正确答案：错误",对,错
416,7-判断1（国防法规、三大条令）.docx,416.军人不得摆摊设点、叫买叫卖，不得以军人的名义、肖像做商业广告。（ ） 正确答案：正确,判断,对,"416.军人不得摆摊设点、叫买叫卖，不得以军人的名义、肖像做商业广告。（ ）
正确答案：正确",对,错
417,7-判断1（国防法规、三大条令）.docx,417.部队(分队)在经常进行军容风纪教育的同时，必须建立健全检查制度。连每周、营每半月、团(旅)每月至少进行一次军容风纪检查，及时纠正问题并讲评。（ ） 正确答案：正确,判断,对,"417.部队(分队)在经常进行军容风纪教育的同时，必须建立健全检查制度。连每周、营每半月、团(旅)每月至少进行一次军容风纪检查，及时纠正问题并讲评。（ ）
正确答案：正确",对,错
418,7-判断1（国防法规、三大条令）.docx,418.团(独立营)以上单位建立军容风纪纠察队，在营区及其附近组织军容风纪纠察。（ ） 正确答案：正确,判断,对,"418.团(独立营)以上单位建立军容风纪纠察队，在营区及其附近组织军容风纪纠察。（ ）
正确答案：正确",对,错
419,7-判断1（国防法规、三大条令）.docx,419.纠察人员对违反军容风纪的应当令其立即改正。（ ） 正确答案：正确,判断,对,"419.纠察人员对违反军容风纪的应当令其立即改正。（ ）
正确答案：正确",对,错
420,7-判断1（国防法规、三大条令）.docx,420.军人在对外交往中必须遵纪守法，坚决维护国家和军队的利益。（ ） 正确答案：正确,判断,对,"420.军人在对外交往中必须遵纪守法，坚决维护国家和军队的利益。（ ）
正确答案：正确",对,错
421,7-判断1（国防法规、三大条令）.docx,421.开展军民共建社会主义精神文明活动，应当由团以上政治机关与地方有关单位联系并确定，具体活动按照有关规定组织实施。（ ） 正确答案：正确,判断,对,"421.开展军民共建社会主义精神文明活动，应当由团以上政治机关与地方有关单位联系并确定，具体活动按照有关规定组织实施。（ ）
正确答案：正确",对,错
422,7-判断1（国防法规、三大条令）.docx,422.军人参加地方社会团体的组织及其活动，由参加团体组织的上级部门批准。（） 正确答案：错误,判断,错,"422.军人参加地方社会团体的组织及其活动，由参加团体组织的上级部门批准。（）
正确答案：错误",对,错
423,7-判断1（国防法规、三大条令）.docx,423.军人不得与社会上的非法组织和非法刊物以及有关人员发生联系，不得参与地方大众传播媒介开展的交友活动。（ ） 正确答案：正确,判断,对,"423.军人不得与社会上的非法组织和非法刊物以及有关人员发生联系，不得参与地方大众传播媒介开展的交友活动。（ ）
正确答案：正确",对,错
424,7-判断1（国防法规、三大条令）.docx,424.军人不得与地方人员进行不正当、不必要的交往。军人与国外、境外人员交往，应当严格遵守有关规定。（ ） 正确答案：正确,判断,对,"424.军人不得与地方人员进行不正当、不必要的交往。军人与国外、境外人员交往，应当严格遵守有关规定。（ ）
正确答案：正确",对,错
425,7-判断1（国防法规、三大条令）.docx,425.军人不得收听收看国外、境外的广播、电视节目。（ ） 正确答案：错误,判断,错,"425.军人不得收听收看国外、境外的广播、电视节目。（ ）
正确答案：错误",对,错
426,7-判断1（国防法规、三大条令）.docx,426.军人不得经商，不得从事本职以外的其他职业和中介活动。（ ） 正确答案：错误,判断,错,"426.军人不得经商，不得从事本职以外的其他职业和中介活动。（ ）
正确答案：错误",对,错
427,7-判断1（国防法规、三大条令）.docx,427.军人参加集会、晚会，必须按照规定的时间和顺序入场，散会时，立即退场。（  ） 正确答案：错误,判断,错,"427.军人参加集会、晚会，必须按照规定的时间和顺序入场，散会时，立即退场。（  ）
正确答案：错误",对,错
428,7-判断1（国防法规、三大条令）.docx,428.军队单位不得以部队番号、代号从事以营利为目的活动。（  ） 正确答案：正确,判断,对,"428.军队单位不得以部队番号、代号从事以营利为目的活动。（  ）
正确答案：正确",对,错
429,7-判断1（国防法规、三大条令）.docx,429.参加执勤、操课、检（校）阅或者携带武器、战斗装具时，通常扎外腰带，其他时机场合需扎外腰带时，由师以上单位首长规定。（  ） 正确答案：正确,判断,对,"429.参加执勤、操课、检（校）阅或者携带武器、战斗装具时，通常扎外腰带，其他时机场合需扎外腰带时，由师以上单位首长规定。（  ）
正确答案：正确",对,错
430,7-判断1（国防法规、三大条令）.docx,430.文艺工作者扮演我军官兵时，必须严格执行军容风纪的规定，维护军人形象。（  ） 正确答案：正确,判断,对,"430.文艺工作者扮演我军官兵时，必须严格执行军容风纪的规定，维护军人形象。（  ）
正确答案：正确",对,错
431,7-判断1（国防法规、三大条令）.docx,431.男军人帽墙下发长不得超过1、5厘米。（  ） 正确答案：正确,判断,对,"431.男军人帽墙下发长不得超过1、5厘米。（  ）
正确答案：正确",对,错
432,7-判断1（国防法规、三大条令）.docx,432.军人不得边走边吸烟、吃东西、扇扇子，不得搭肩挽臂。（  ） 正确答案：正确,判断,对,"432.军人不得边走边吸烟、吃东西、扇扇子，不得搭肩挽臂。（  ）
正确答案：正确",对,错
433,7-判断1（国防法规、三大条令）.docx,433.连级以上单位要建立军容风纪纠察队，在营区及其附近组织军容风纪纠察。（  ） 正确答案：错误,判断,错,"433.连级以上单位要建立军容风纪纠察队，在营区及其附近组织军容风纪纠察。（  ）
正确答案：错误",对,错
434,7-判断1（国防法规、三大条令）.docx,434.纠察人员对不服从纠察和严重违反军容风纪的给予批评教育，必要时予以扣留并通知其所在单位负责人领回严肃处理。（  ） 正确答案：正确,判断,对,"434.纠察人员对不服从纠察和严重违反军容风纪的给予批评教育，必要时予以扣留并通知其所在单位负责人领回严肃处理。（  ）
正确答案：正确",对,错
435,7-判断1（国防法规、三大条令）.docx,435.军人不得围观和参与社会游行、示威、静坐等活动，不得传抄、张贴、私藏非法印刷品，在维护自己的利益的同时可以组织和参与集体上访。（  ） 正确答案：错误,判断,错,"435.军人不得围观和参与社会游行、示威、静坐等活动，不得传抄、张贴、私藏非法印刷品，在维护自己的利益的同时可以组织和参与集体上访。（  ）
正确答案：错误",对,错
436,7-判断1（国防法规、三大条令）.docx,436.驻城镇的部队，在本辖区及所在地区发现其他单位的军人功绩时，应当主动向其单位提出奖励的建议。（ ） 正确答案：正确,判断,对,"436.驻城镇的部队，在本辖区及所在地区发现其他单位的军人功绩时，应当主动向其单位提出奖励的建议。（ ）
正确答案：正确",对,错
437,7-判断1（国防法规、三大条令）.docx,437.军分区，县人民武装部，发现其他单位的军人违反纪律或者扰乱社会秩序时，应当劝阻和制止。（ ） 正确答案：正确,判断,对,"437.军分区，县人民武装部，发现其他单位的军人违反纪律或者扰乱社会秩序时，应当劝阻和制止。（ ）
正确答案：正确",对,错
438,7-判断1（国防法规、三大条令）.docx,438.军人发现行凶杀人的犯罪行为，来不及报告时，可以采取紧急措施予以制止。事后立即报告首长，并对此负责。（ ） 正确答案：正确,判断,对,"438.军人发现行凶杀人的犯罪行为，来不及报告时，可以采取紧急措施予以制止。事后立即报告首长，并对此负责。（ ）
正确答案：正确",对,错
439,7-判断1（国防法规、三大条令）.docx,439.听到起床号（信号）后，全体人员立即起床（连值班员应当提前十分钟起床），按照规定着装，迅速做好出操准备。( ) 正确答案：正确,判断,对,"439.听到起床号（信号）后，全体人员立即起床（连值班员应当提前十分钟起床），按照规定着装，迅速做好出操准备。( )
正确答案：正确",对,错
440,7-判断1（国防法规、三大条令）.docx,440.除了休息日、节假日之外，连队通常每日出操，每次时间通常1小时，主要进行队列训练和体能训练。( ) 正确答案：错误,判断,错,"440.除了休息日、节假日之外，连队通常每日出操，每次时间通常1小时，主要进行队列训练和体能训练。( )
正确答案：错误",对,错
441,7-判断1（国防法规、三大条令）.docx,441.结合早操每月进行一至二次着装、仪容和个人卫生的检查，每次不超过十分钟。( ) 正确答案：错误,判断,错,"441.结合早操每月进行一至二次着装、仪容和个人卫生的检查，每次不超过十分钟。( )
正确答案：错误",对,错
442,7-判断1（国防法规、三大条令）.docx,442.营每月、团（旅）每季组织一次会操。( ) 正确答案：正确,判断,对,"442.营每月、团（旅）每季组织一次会操。( )
正确答案：正确",对,错
443,7-判断1（国防法规、三大条令）.docx,443.在城市居民区街道出早操时应当避免影响居民休息。( ) 正确答案：正确,判断,对,"443.在城市居民区街道出早操时应当避免影响居民休息。( )
正确答案：正确",对,错
444,7-判断1（国防法规、三大条令）.docx,444.营首长每周组织一次全连内务卫生检查。( ) 正确答案：错误,判断,错,"444.营首长每周组织一次全连内务卫生检查。( )
正确答案：错误",对,错
445,7-判断1（国防法规、三大条令）.docx,445.按照规定时间准时开饭。开饭时间通常不超过1小时。( ) 正确答案：错误,判断,错,"445.按照规定时间准时开饭。开饭时间通常不超过1小时。( )
正确答案：错误",对,错
446,7-判断1（国防法规、三大条令）.docx,446.就餐时保持肃静，餐毕自行离开。( ) 正确答案：正确,判断,对,"446.就餐时保持肃静，餐毕自行离开。( )
正确答案：正确",对,错
447,7-判断1（国防法规、三大条令）.docx,447.午休时间由个人支配，但不得私自外出，不得影响他人休息。( ) 正确答案：正确,判断,对,"447.午休时间由个人支配，但不得私自外出，不得影响他人休息。( )
正确答案：正确",对,错
448,7-判断1（国防法规、三大条令）.docx,448.连队通常每日点名，休息日和节假日应当点名。( ) 正确答案：错误,判断,错,"448.连队通常每日点名，休息日和节假日应当点名。( )
正确答案：错误",对,错
449,7-判断1（国防法规、三大条令）.docx,"449.休息日的前一天可以推迟就寝,时间通常不超过一小时。( ) 正确答案：正确",判断,对,"449.休息日的前一天可以推迟就寝,时间通常不超过一小时。( )
正确答案：正确",对,错
450,7-判断1（国防法规、三大条令）.docx,450.休息日和节假日可以推迟三十分钟起床、 ( ) 正确答案：正确,判断,对,"450.休息日和节假日可以推迟三十分钟起床、 ( )
正确答案：正确",对,错
451,7-判断1（国防法规、三大条令）.docx,451.机关人员因病、因事不能按时上下班时，必须请假。( ) 正确答案：正确,判断,对,"451.机关人员因病、因事不能按时上下班时，必须请假。( )
正确答案：正确",对,错
452,7-判断1（国防法规、三大条令）.docx,452.班务会一般不的超过一个小时，主要是检查小结一周的工作。( ) 正确答案：正确,判断,对,"452.班务会一般不的超过一个小时，主要是检查小结一周的工作。( )
正确答案：正确",对,错
453,7-判断1（国防法规、三大条令）.docx,453.连队军官使用的卧具应当与士兵一致。( ) 正确答案：正确,判断,对,"453.连队军官使用的卧具应当与士兵一致。( )
正确答案：正确",对,错
454,7-判断1（国防法规、三大条令）.docx,454.军人必须遵守国家、军队的保密法规，严守保密纪律，保守军事秘密。（   ） 正确答案：正确,判断,对,"454.军人必须遵守国家、军队的保密法规，严守保密纪律，保守军事秘密。（   ）
正确答案：正确",对,错
455,7-判断1（国防法规、三大条令）.docx,455.军人探亲休假主要用于休息和处理个人事务。（   ） 正确答案：正确,判断,对,"455.军人探亲休假主要用于休息和处理个人事务。（   ）
正确答案：正确",对,错
456,7-判断1（国防法规、三大条令）.docx,456.新兵编入部队前，必须进行包括理发、洗澡在内的卫生整顿和体格复查、病史登记。(  ) 正确答案：错误,判断,错,"456.新兵编入部队前，必须进行包括理发、洗澡在内的卫生整顿和体格复查、病史登记。(  )
正确答案：错误",对,错
457,7-判断1（国防法规、三大条令）.docx,457.对从地方初中、高中毕业生和部队士兵中招收的院校学员实施奖励，按照对军官奖励的权限执行。(  ) 正确答案：错误,判断,错,"457.对从地方初中、高中毕业生和部队士兵中招收的院校学员实施奖励，按照对军官奖励的权限执行。(  )
正确答案：错误",对,错
458,7-判断1（国防法规、三大条令）.docx,"458.对从地方大专、本科毕业生中招收的尚未定级的院校学员实施奖励,按照对排职军官奖励的权限执行。( ) 正确答案：正确",判断,对,"458.对从地方大专、本科毕业生中招收的尚未定级的院校学员实施奖励,按照对排职军官奖励的权限执行。( )
正确答案：正确",对,错
459,7-判断1（国防法规、三大条令）.docx,"459.对军官和文职干部学员实施奖励,按照其入学前所任职务（专业技术等级）的奖励权限执行。( ) 正确答案：正确",判断,对,"459.对军官和文职干部学员实施奖励,按照其入学前所任职务（专业技术等级）的奖励权限执行。( )
正确答案：正确",对,错
460,7-判断1（国防法规、三大条令）.docx,460.卫生检查，通常班每日、连每周、营每月组织一次，团以上单位每季或者重大节日前组织检查评比。( ) 正确答案：正确,判断,对,"460.卫生检查，通常班每日、连每周、营每月组织一次，团以上单位每季或者重大节日前组织检查评比。( )
正确答案：正确",对,错
461,7-判断1（国防法规、三大条令）.docx,"461.在特殊情况下,首长可以直接决定对部属实施奖励,但事后可以不向党委报告、( ) 正确答案：错误",判断,错,"461.在特殊情况下,首长可以直接决定对部属实施奖励,但事后可以不向党委报告、( )
正确答案：错误",对,错
462,7-判断1（国防法规、三大条令）.docx,462.对个人或者单位的同一事迹只能给予一次奖励。( ) 正确答案：正确,判断,对,"462.对个人或者单位的同一事迹只能给予一次奖励。( )
正确答案：正确",对,错
463,7-判断1（国防法规、三大条令）.docx,463.书面下达的奖励决定、嘉奖和三、二、一等功采取命令形式。( ) 正确答案：错误,判断,错,"463.书面下达的奖励决定、嘉奖和三、二、一等功采取命令形式。( )
正确答案：错误",对,错
464,7-判断1（国防法规、三大条令）.docx,464.对文职干部实施奖励，根据主要事迹的性质，按照行政职务或者专业技术等级的奖励权限执行。( ) 正确答案：正确,判断,对,"464.对文职干部实施奖励，根据主要事迹的性质，按照行政职务或者专业技术等级的奖励权限执行。( )
正确答案：正确",对,错
465,7-判断1（国防法规、三大条令）.docx,465.营区人员应当凭有关证件出入营门，必要时持物外出，可以不用开持物证。(  ) 正确答案：错误,判断,错,"465.营区人员应当凭有关证件出入营门，必要时持物外出，可以不用开持物证。(  )
正确答案：错误",对,错
466,7-判断1（国防法规、三大条令）.docx,466.集中居住的团以上单位应当指定分队兼任消防任务，并进行必要的消防训练。( ) 正确答案：正确,判断,对,"466.集中居住的团以上单位应当指定分队兼任消防任务，并进行必要的消防训练。( )
正确答案：正确",对,错
467,7-判断1（国防法规、三大条令）.docx,467.城市驻军可以在办公、宿舍区饲养家禽家畜。( ) 正确答案：错误,判断,错,"467.城市驻军可以在办公、宿舍区饲养家禽家畜。( )
正确答案：错误",对,错
468,7-判断1（国防法规、三大条令）.docx,468.在营区内可以存放保管地方车辆和贵重危险物品。( ) 正确答案：错误,判断,错,"468.在营区内可以存放保管地方车辆和贵重危险物品。( )
正确答案：错误",对,错
469,7-判断1（国防法规、三大条令）.docx,469.禁止小商贩进入营区买卖或者在营门旁摆摊设点。( ) 正确答案：正确,判断,对,"469.禁止小商贩进入营区买卖或者在营门旁摆摊设点。( )
正确答案：正确",对,错
470,7-判断1（国防法规、三大条令）.docx,470.驾驶员培训不合格者不得发《车辆驾驶证》。（  ） 正确答案：正确,判断,对,"470.驾驶员培训不合格者不得发《车辆驾驶证》。（  ）
正确答案：正确",对,错
471,7-判断1（国防法规、三大条令）.docx,471.非驾驶人员可以开车。（    ） 正确答案：错误,判断,错,"471.非驾驶人员可以开车。（    ）
正确答案：错误",对,错
472,7-判断1（国防法规、三大条令）.docx,472.出车前和行驶中不用检查车辆的技术状况，有点小故障可以行车。  （  ） 正确答案：错误,判断,错,"472.出车前和行驶中不用检查车辆的技术状况，有点小故障可以行车。  （  ）
正确答案：错误",对,错
473,7-判断1（国防法规、三大条令）.docx,473.多台车辆外出执勤应当派干部带车。  （  ） 正确答案：正确,判断,对,"473.多台车辆外出执勤应当派干部带车。  （  ）
正确答案：正确",对,错
474,7-判断1（国防法规、三大条令）.docx,474.车辆外出执勤回场后不用汇报安全行车情况。  （  ） 正确答案：错误,判断,错,"474.车辆外出执勤回场后不用汇报安全行车情况。  （  ）
正确答案：错误",对,错
475,7-判断1（国防法规、三大条令）.docx,475.车辆出场只要有派车单就可以了。  （  ） 正确答案：错误,判断,错,"475.车辆出场只要有派车单就可以了。  （  ）
正确答案：错误",对,错
476,7-判断1（国防法规、三大条令）.docx,476.人员集体乘车应当指定车长和安全员。  （  ） 正确答案：正确,判断,对,"476.人员集体乘车应当指定车长和安全员。  （  ）
正确答案：正确",对,错
477,7-判断1（国防法规、三大条令）.docx,477.行车中，乘车人可以向车外探头、伸手。  （  ） 正确答案：错误,判断,错,"477.行车中，乘车人可以向车外探头、伸手。  （  ）
正确答案：错误",对,错
478,7-判断1（国防法规、三大条令）.docx,478.驾驶员在行车时可以吸烟、吃东西或者聊天说笑。  （  ） 正确答案：错误,判断,错,"478.驾驶员在行车时可以吸烟、吃东西或者聊天说笑。  （  ）
正确答案：错误",对,错
479,7-判断1（国防法规、三大条令）.docx,479.进行爆破作业装药时，严禁用金属器具捣固，严禁超量装药。  （  ） 正确答案：正确,判断,对,"479.进行爆破作业装药时，严禁用金属器具捣固，严禁超量装药。  （  ）
正确答案：正确",对,错
480,7-判断1（国防法规、三大条令）.docx,480.严禁摆弄武器和随意动用他人武器；严禁持枪打闹，不过枪口可以对人。（  ） 正确答案：错误,判断,错,"480.严禁摆弄武器和随意动用他人武器；严禁持枪打闹，不过枪口可以对人。（  ）
正确答案：错误",对,错
481,7-判断1（国防法规、三大条令）.docx,481.油库、加油站等有挥发油气的场所，严禁吸烟和使用明火。  （  ） 正确答案：正确,判断,对,"481.油库、加油站等有挥发油气的场所，严禁吸烟和使用明火。  （  ）
正确答案：正确",对,错
482,7-判断1（国防法规、三大条令）.docx,482.严禁私自到江、河、湖、海和水库、水塘、水渠等处游泳、洗澡、捕鱼。（  ） 正确答案：正确,判断,对,"482.严禁私自到江、河、湖、海和水库、水塘、水渠等处游泳、洗澡、捕鱼。（  ）
正确答案：正确",对,错
483,7-判断1（国防法规、三大条令）.docx,483.电话线、广播线与输电线混架或者捆绑在一起是可以的。  （  ） 正确答案：错误,判断,错,"483.电话线、广播线与输电线混架或者捆绑在一起是可以的。  （  ）
正确答案：错误",对,错
484,7-判断1（国防法规、三大条令）.docx,484.雷雨时，不得在大树、电杆和高压线下避雨或者逗留。  （  ） 正确答案：正确,判断,对,"484.雷雨时，不得在大树、电杆和高压线下避雨或者逗留。  （  ）
正确答案：正确",对,错
485,7-判断1（国防法规、三大条令）.docx,485.未经化验鉴定许可的野生植物，如果采购员自认为认识可以采购食用。  （  ） 正确答案：错误,判断,错,"485.未经化验鉴定许可的野生植物，如果采购员自认为认识可以采购食用。  （  ）
正确答案：错误",对,错
486,7-判断1（国防法规、三大条令）.docx,486.生熟食品分开存放，不过切生熟食物的刀、板不用分开。  （  ） 正确答案：错误,判断,错,"486.生熟食品分开存放，不过切生熟食物的刀、板不用分开。  （  ）
正确答案：错误",对,错
487,7-判断1（国防法规、三大条令）.docx,487.查铺时应当认真检查炉火和室内通风情况。  （  ） 正确答案：正确,判断,对,"487.查铺时应当认真检查炉火和室内通风情况。  （  ）
正确答案：正确",对,错
488,7-判断1（国防法规、三大条令）.docx,488.炎热季节，在任务允许的情况下，尽量缩短在烈日下的活动时间。  （  ） 正确答案：正确,判断,对,"488.炎热季节，在任务允许的情况下，尽量缩短在烈日下的活动时间。  （  ）
正确答案：正确",对,错
489,7-判断1（国防法规、三大条令）.docx,489.在严寒条件下作战、训练和执勤等，应当准备御寒的被装和防冻药品。  （  ） 正确答案：正确,判断,对,"489.在严寒条件下作战、训练和执勤等，应当准备御寒的被装和防冻药品。  （  ）
正确答案：正确",对,错
490,7-判断1（国防法规、三大条令）.docx,490.对义务兵的一等功奖励由师批准。  （  ） 正确答案：错误,判断,错,"490.对义务兵的一等功奖励由师批准。  （  ）
正确答案：错误",对,错
491,7-判断1（国防法规、三大条令）.docx,491.排职军官三等功由团、旅，二等功由旅、师，一等功由集团军批准。  （  ） 正确答案：正确,判断,对,"491.排职军官三等功由团、旅，二等功由旅、师，一等功由集团军批准。  （  ）
正确答案：正确",对,错
492,7-判断1（国防法规、三大条令）.docx,492.营职军官三等功由团，二等功由师批准。  （  ） 正确答案：错误,判断,错,"492.营职军官三等功由团，二等功由师批准。  （  ）
正确答案：错误",对,错
